,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,ID,Address,Venue,Venue Latitude,Venue Longitude,Venue Category
1300,"Commerce Court,Victoria Hotel",43.648205000000075,-79.37879339899996,4adf85e1f964a5206e7b21e3,176 Yonge St (Queen St W),Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1301,"Commerce Court,Victoria Hotel",43.648205000000075,-79.37879339899996,4ad4c05cf964a520e3f520e3,67 Front St E (at Church St),C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1302,"Commerce Court,Victoria Hotel",43.648205000000075,-79.37879339899996,4b8bce0af964a52038ac32e3,"200 Bay St, Unit F6 F7 (in Royal Bank Plaza)",Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1303,"Commerce Court,Victoria Hotel",43.648205000000075,-79.37879339899996,5a37fcbf123a1968dcbc4fe2,Toronto ON M5J 2Z1,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1304,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,502bb730e4b01590f997803d,2040 Avenue Rd. (at Dunblaine Ave.),Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
1305,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,588cf74e5289302f30e711e1,2015 Avenue Rd,Darbar Persian Grill,43.735484,-79.420006,Restaurant
1306,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4d796616542ab1f75eb87c41,2050 Avenue Rd.,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
1307,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,54bd9fa8498e72620bb03b45,1959 avenue rd,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
1308,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,50521bc4e4b0252d054ee36b,1980 Avenue Rd (at Haddington Ave),Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
1309,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4ef89d09f9ab2e6682f0192f,2005 Ave Rd,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
1310,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4ffa10f4e4b0956dd65a4aae,1921 Avenue road,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
1311,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4b1d32e5f964a520d40c24e3,1999 Avenue Rd. (at Haddington Ave.),Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
1312,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4bcba746fb84c9b65d5a1f3e,2003 Avenue Rd. (btwn Haddington & Dunblaine Ave.),Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
1313,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4e30609b922e065e29f3a61b,2048 Avenue Rd.,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
1314,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4b61fa2cf964a520972e2ae3,1887 Ave Rd (at Roe Ave.),Starbucks,43.7325643756872,-79.4192305175256,Coffee Shop
1315,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4b0eb057f964a520b75923e3,141 Wilson Ave (btwn Avenue Rd & Saunders St),Toronto Cricket Skating and Curling Club,43.7396604474521,-79.41873218093913,Sports Club
1316,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4e35bfa56284ea7e1103e10c,2055 Avenue Road (Dunblaine Avenue),Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
1317,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4cad1623ae1eef3b04163547,2047 Avenue Rd,Shoppers Drug Mart,43.736276,-79.419705,Pharmacy
1318,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4b26f699f964a520888324e3,1844 Avenue Rd (at Deloraine Ave),LCBO,43.73106478660271,-79.41923740055336,Liquor Store
1319,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,5238b4e211d2d7c5c10aafc6,1853 Avenue Rd,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
1320,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4bc13313f8219c743e18b310,Toronto ON,Il Fornaro,43.734073,-79.41987,Italian Restaurant
1321,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4c4f47651d76c928b1509691,Avenue Rd (Old Orchard Grove),Subway,43.73159539578682,-79.41963959053555,Sandwich Place
1322,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4b5456fdf964a520fdb727e3,1890 Avenue Rd. (at Roe Ave.),McDonald's,43.73259250589356,-79.41966584226944,Fast Food Restaurant
1323,"Bedford Park,Lawrence Manor East",43.735460000000046,-79.41916412899997,4b6b4254f964a52098fc2be3,1852 Avenue Road,Panago,43.73142990393012,-79.41922358988248,Pizza Place
1324,"Forest Hill North,Forest Hill West",43.69478500000008,-79.41440483299994,55f742ed498e8800763b96e7,"2220 Tycos Dr,",canadian pharmacy,43.69879799307887,-79.41392183303833,Pharmacy
1325,"Forest Hill North,Forest Hill West",43.69478500000008,-79.41440483299994,4e8a787a6d867a8259ad0b66,Toronto,Suydam Park,43.69042011625168,-79.41390037536621,Park
1326,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,50abfac3e4b05922967ebe89,176 Dupont Street (St. George St),Rose & Sons,43.6756684758828,-79.40361659752443,American Restaurant
1327,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4ae7bc29f964a52084ad21e3,238 Dupont St (Spadina Ave),Ezra's Pound,43.67515283323029,-79.40585846415303,Café
1328,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,51dde181498eeca51450d79a,176 Dupont St. (St George St),Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
1329,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4dd5c8762271c5d36d13e5c1,111 Dupont St.,Playa Cabana,43.67611179256714,-79.4012790354265,Mexican Restaurant
1330,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4c62c59ce1621b8dd0332453,308 Dupont St. (at Walmer Rd.),Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
1331,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,5929ae709deb7d7d29b7ad46,252 Dupont Street (Spadina),Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
1332,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4ad4c061f964a52099f720e3,264 Dupont Street,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
1333,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4b086bf3f964a520800b23e3,166 Bedford Rd (Dupont St),Le Paradis,43.67500732033419,-79.40003625111297,French Restaurant
1334,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4ad4c061f964a5208df720e3,265 Davenport Road (Avenue Road),Mistura,43.67428461619599,-79.398425962694,Italian Restaurant
1335,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4d8e7fde1716a14396a634f7,Davenport Rd. (at Spadina Rd.),Baldwin Steps,43.67770700052798,-79.40820890386739,Historic Site
1336,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4ad4c061f964a52094f720e3,270 Dupont Street (at  Spadina),Magic Oven,43.6748946772507,-79.40699407078071,Pizza Place
1337,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4ade974ef964a520717621e3,182 Dupont St. (at St. George St.),Pour House,43.675640867179204,-79.40382084040043,Pub
1338,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4b730725f964a520c7962de3,255 Spadina Ave.,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
1339,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,57beebc8498eafd93c99cb9d,Toronto ON M5R,Haute Coffee,43.675817902127925,-79.40279309076072,Café
1340,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4aec890ff964a52066c821e3,232 Dupont St (at Huron St),LCBO,43.675344431726565,-79.40532725232431,Liquor Store
1341,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4b02e4bbf964a520bf4a22e3,258 Dupont Ave. (at Spadina Rd.),The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
1342,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4b4b580ef964a520319826e3,178 Dupont St (at St George St),Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
1343,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,568c18c1498e7212bfaf9462,268 Dupont St (at Spadina Ave),Subway,43.674965,-79.406868,Sandwich Place
1344,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,51e4b251498e1df3a736a016,328 Dupont Street,Aviv,43.674553,-79.409043,Jewish Restaurant
1345,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4b0fd74af964a5205d6523e3,150 Dupont St (at Davenport (in Esso)),Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
1346,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,5b7bb75886f4cc003499f6e9,292 Dupont St,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
1347,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4afdef74f964a520312c22e3,292 Dupont St (Spadina),Beauty Boutique by Shoppers Drug Mart,43.67471486426238,-79.40777572566179,Cosmetics Shop
1348,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4bdae67b2a3a0f473771acb6,306 Davenport Rd. (Bedford Rd.),Subway,43.674405254653074,-79.39986257426862,Sandwich Place
1349,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,520b7520498e5dc2d41b44f4,Dupont (Kendal),Super Jet International Coffee Shop,43.674331761282474,-79.40932490176829,Coffee Shop
1350,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4cfe9062b4e137044c3b129c,169 Dupont St (Davenport),Nick's Shoe Repair,43.67545678667541,-79.40367473945305,Shoe Repair
1351,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4b1ac347f964a52040f123e3,301 MacPherson Ave.,Summerhill Nursery & Floral,43.67696110455905,-79.40244337407307,Garden Center
1352,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4fbe842fe4b0c37916db5adb,Davenport (Bedford),Salt & Pepper Catering Co,43.67448968742273,-79.39938248037573,Café
1353,"The Annex,North Midtown,Yorkville",43.674840000000074,-79.40369769099993,4ad4c061f964a5208ef720e3,265 Davenport Rd.,Sopra Upper Lounge,43.674323824255254,-79.39832776659178,Restaurant
1354,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,527d450111d25050de4ea0d8,196 Robert Street,Rasa,43.662756751275445,-79.40398803188654,Restaurant
1355,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,5362c366498e602fbe1db395,81 Harbord St.,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
1356,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,5707bcb9498e709b544e20b2,119 Harbord Street (at Major St),Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
1357,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,56eb72e3498eefb98d82274b,88 Harbord St. (Harbord & Spadina),Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
1358,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,59319e3ae185f3283a4fc06a,89 Harbord St.,Cafe Cancan,43.662735486588865,-79.40344738555669,French Restaurant
1359,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,53b74e05498efc27ecea1954,100 Harbord St,Almond Butterfly,43.66283554072087,-79.40336494731255,Bakery
1360,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,5a4fe33db8fd9d1e3273654e,73 Harbord St,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
1361,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ade455bf964a520837421e3,150 Harbord St.,Harbord House,43.66246595195944,-79.40541041671369,Bar
1362,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4aec4c24f964a520e9c521e3,115 Harbord St. (at Spadina Ave.),Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
1363,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4b6cbfd2f964a52072512ce3,168 Major St. (at Harbord St.),Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
1364,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,517ae303011ced68fcc25005,124 Harbord St (Spadina Avenue),Harvest Kitchen,43.662713770749434,-79.40433001263669,Restaurant
1365,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ae8c418f964a52019b221e3,55 Harbord St (University of Toronto),Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
1366,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4d84f8f950913704f5db8b5b,86 Harbord St. (at Spadina Ave.),Bakka Phoenix Books,43.662958633796144,-79.40260149079198,Bookstore
1367,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4df15e3c1f6e818dadf7afc0,326 Bloor St. W,Fresh on Bloor,43.66675488472059,-79.40349130034014,Vegetarian / Vegan Restaurant
1368,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,56b2d44e498e65064938373c,97 Harbord St (at Robert St),FLOCK Rotisserie + Greens,43.66263716795857,-79.4037981720113,Comfort Food Restaurant
1369,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,59f7bad335811b13a241e498,355 Bloor St W,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
1370,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4b340703f964a5200d2425e3,92 Harbord St,River Tai Restaurant,43.66290213,-79.403167,Chinese Restaurant
1371,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,5320f2ae498e89e0a7064fac,4 Walmer Road (Spadina Avenue & Bloor Street West),The Original Gyro Grill,43.66662059602154,-79.40554379665828,Greek Restaurant
1372,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4b58a308f964a520db6228e3,370 Bloor St W (btwn Walmer & Dalton Rd),Cobs Bread,43.66622171718618,-79.40606647691668,Bakery
1373,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ad4c061f964a5208ff720e3,570 Bloor St. W (Honest Ed Alley),Real Thailand Restaurant,43.66655676709821,-79.40465745192407,Thai Restaurant
1374,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4b082b04f964a5204a0523e3,452 Spadina Ave. (at College St),A & C Games,43.66493880046117,-79.40319438893309,Video Game Store
1375,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,5012bdc3e4b0907580260b70,2 Sussex Ave.,Innis Cafe,43.665401003815745,-79.39971478706231,Café
1376,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ad842fff964a520ef1021e3,750 Spadina Ave (Bloor St W),Miles Nadal Jewish Community Centre,43.66651909762614,-79.40387376211667,Gym
1377,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4c1281007f7f2d7ff76cdd68,80 bpNichol Lane,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
1378,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4b5e2f40f964a520618229e3,270 Bloor St West (St George),Bar Mercurio,43.667428494632084,-79.40032974323994,Restaurant
1379,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ae77af8f964a520c1ab21e3,362 Bloor St W (at Walmer St),Burrito Bandidos,43.66662530828417,-79.40552083714118,Burrito Place
1380,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ad4c061f964a5209ff720e3,750 Spadina Ave (Entrance on Bloor) (Spadina Ave/Bloor St),Crêpes à GoGo,43.666609329440774,-79.4040605788033,Creperie
1381,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ad4c062f964a520e6f720e3,2 Sussex Ave (at St. George St),Innis Town Hall,43.66541957367295,-79.39954635185894,College Arts Building
1382,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ad4c05df964a5204ff620e3,750 Spadina Ave. (Bloor St. W),Greg's Ice Cream,43.666592244999656,-79.40414690375412,Ice Cream Shop
1383,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,5411085a498eb1ca0e975467,337 Bloor Street West (St George St),Chatime 日出茶太,43.667338321102626,-79.4006839362167,Bubble Tea Shop
1384,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ae36870f964a520a99421e3,196 Borden St. (Harbord St.),chabichou,43.66198088604931,-79.40722622582372,Cheese Shop
1385,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4b9e7451f964a52044e536e3,100 St. George St. (at Willcocks St.),Second Cup,43.66267187452542,-79.39848816597433,Coffee Shop
1386,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,51cc15e1ccda974166ee304b,73 Harbord St (at Sussex Mews),Red Fish Blue Fish Creative Cafe,43.662826909852434,-79.40281748771667,Café
1387,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4bb3b7a5eb3e9521f089cb0a,750 Spadina Ave. (at Bloor St. (in Miles Nadal JCC)),JCC Fitness,43.66636642352305,-79.40396996377146,Gym
1388,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,56689f1a498e00175f4ba8af,93 Harbord St (at Robert St),Magic Noodle,43.66272766027783,-79.4036022699349,Noodle House
1389,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4b11c343f964a5201f8423e3,376 Bloor St. W. (at Major St.),St. Louis Bar and Grill,43.66623296658398,-79.40616712835838,Wings Joint
1390,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4af11491f964a520aee021e3,112 Harbord St. (@ Robert St),Charlie's Gallery,43.662809819602124,-79.40382164131282,Bar
1391,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4c3f6066520fa593a880c6ac,105 St. George Street (in Rotman Building),Second Cup Coffee Co.,43.66535,-79.398376,Café
1392,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4b2bc155f964a52050ba24e3,154 harbord street (Brunswick),DT Bistro,43.662375,-79.405734,Café
1393,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,5886ca2c0802cb192b9a2f33,720 Spadina Avenue,East of Brunswick,43.66560880777417,-79.40332426293872,Pub
1394,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4b9c3602f964a520415536e3,720 Spadina Ave. (Bloor St. W.),The Beer Store,43.6653855,-79.4034771,Beer Store
1395,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4b0e0392f964a520e25323e3,750 Spadina Ave (at Bloor St),Pita Q,43.666579198646446,-79.40420924964927,Falafel Restaurant
1396,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ae5d2bcf964a5204fa221e3,322 Bloor St W (Spadina Ave),Noah's Natural Food,43.666914516444635,-79.4034584375335,Grocery Store
1397,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4aee2361f964a52071d221e3,360A Bloor St W (near Spadina),Shoppers Drug Mart,43.666562,-79.405007,Pharmacy
1398,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4aedf558f964a520a5d021e3,"750 Spadina Avenue, Unit #5 (at Spadina Rd)",Second Cup,43.66641372619874,-79.40399105911047,Coffee Shop
1399,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4dd30c0d3151bfb3fb5ab284,346 Bloor St W (near Spadina Rd),Pizzaiolo,43.66658007670739,-79.40430651805302,Pizza Place
1400,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ae348d0f964a520de9221e3,147 Harbord St,Harbord Fish and Chips,43.662196684272,-79.40651185832733,Fish & Chips Shop
1401,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4cddb0567e2e236af96c7a1b,750 Spadina Ave. (at Bloor St. W),Second Cup (Miles Nadal JCC Fitness),43.66652744237173,-79.4038720660735,Coffee Shop
1402,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ce8756ebaa6a1cd063d2e6c,372 Bloor St. W. (Walmer Rd.),Kenzo Japanese Noodle House,43.666295458907825,-79.40600216294874,Ramen Restaurant
1403,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4bde036e6198c9b6ac9e12ff,725 Spadina Ave. (at Bloor),Matt Cohen Park,43.6665458197418,-79.40361691379317,Park
1404,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ad4c062f964a520e8f720e3,750 Spadina Avenue,Al Green Theatre,43.666547416558885,-79.40405281903008,Concert Hall
1405,"Harbord,University of Toronto",43.663110000000074,-79.40180056699995,4ea495ca6c25b62f3e4b373e,Walmer Rd (Bloor),U Tea Bubble Tea & Board Games,43.666640904352526,-79.40550526568421,Restaurant
1406,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4af45a8af964a52097f121e3,322 Spadina Ave. (at Dundas St E),Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
1407,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,58a7c100076be13f60d1dff5,6 Saint Andrew St (Spadina Ave),Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
1408,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,573cf7fb498ea0619b6c64dd,2A Kensington Ave (at Dundas Ave W),El Rey,43.652764,-79.400048,Cocktail Bar
1409,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4a8d5b48f964a520840f20e3,30 St Andrew St (at Spadina Ave),The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
1410,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,531b85a6498e92595cfe68a4,247 Spadina Ave (Dundas St W),Meeplemart,43.65162799198926,-79.39741037259144,Gaming Cafe
1411,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,51a261ca498ea3d3eaf40876,28 Kensington Ave,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
1412,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4adccb27f964a520e02f21e3,50 Kensington Avenue (St. Andrew St.),Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
1413,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,50427a03e4b08d9f5931f593,69 Kensington Ave (Baldwin St),Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
1414,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,593306a5123a1963f5f94453,356 Spadina Ave,Fudao Noodle House,43.654645274716124,-79.39887355126278,Noodle House
1415,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,5830bf495d6ec631f622902f,160 Baldwin Street (Spadina),Little Pebbles,43.654883,-79.400264,Coffee Shop
1416,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,5b3fea7b66f3cd002c01d450,450 Dundas St W,Big Trouble,43.653257406110924,-79.39654153390033,Cocktail Bar
1417,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,54282a5b498ef4e6e79707ac,215 Spadina (Sullivan),Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
1418,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,51faeaf1498e2f68d53f09d1,161 Baldwin St.,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
1419,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4b23c951f964a520ad5924e3,34 St. Andrew St. (at Kensington ave.),Kensington Food Market,43.654058473740236,-79.40037565547179,Farmers Market
1420,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,535163cf498ea10a3b9582b5,172 Baldwin Street,Blackbird Baking Co,43.65476385976386,-79.40056588367806,Bakery
1421,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4b119787f964a520188023e3,328 Spadina Avenue (at Glenbaillie Pl),Dumpling House,43.65386003934455,-79.3985583639792,Dumpling Restaurant
1422,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,55afaf3b498ef5a31dc891e8,20 Kensington Ave. (Fitzroy Terrace),½ oz. Cocktail Emporium,43.653371463735276,-79.40021853715685,Liquor Store
1423,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4ad4c05ef964a520daf620e3,317 Dundas St W (at Beverley St),Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
1424,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4e9a55b68231878c156f04bf,58 Kensington Ave (at St. Andrew),Cold Tea,43.65419313416817,-79.40107491108753,Bar
1425,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,510d827ee4b01d3af0025660,61 Kensington Ave (btwn Baldwin St & St. Andrews St),Rasta Pasta,43.65420716538317,-79.40046891984555,Caribbean Restaurant
1426,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4adb5472f964a520fc2521e3,418 Dundas St W (btwn Beverley & Huron St),Asian Legend 味香村,43.65360271388312,-79.39504693953127,Chinese Restaurant
1427,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4ae4987af964a5201b9c21e3,14 Kensington Ave. (at Fitzroy Terr.),Courage My Love,43.653248372136495,-79.40015802843716,Thrift / Vintage Store
1428,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,51438b33e4b0a40e33fe5e77,191 Baldwin St (Kensington Market),Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
1429,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4b116957f964a520087c23e3,205 Augusta Ave. (Denison Square),Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
1430,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4b81532ff964a520859f30e3,76 Kensington Ave (at Baldwin St),Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
1431,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,4ba7e405f964a5203bbc39e3,332 Spadina Ave. (at D'arcy St.),Ajisen Ramen 味千拉麵,43.65391272417607,-79.39859327119643,Ramen Restaurant
1432,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,56d885cbcd105695600464d1,181 Baldwin St (at Kensington Ave),Torteria San Cosme,43.65470199390117,-79.40064636669985,Mexican Restaurant
1433,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,53c1aca9498e99274aafd2fa,147 Baldwin Street (Spadina Ave),Toronto Popcorn Co,43.65502850858242,-79.39950090464713,Snack Place
1434,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,5644dbaa498e7f7534154326,59 Cameron St,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
1435,"Chinatown,Grange Park,Kensington Market",43.65357000000006,-79.39724915699998,5955561ffc9e94781410f061,235 Spadina Avenue,Icha Tea,43.65133601830261,-79.39736984238466,Tea Room
